2theta/Degree,Intensity_GFO(Ga/Fe=1),Normalised_XRD_different ratio,Ga/Fe=1,Normalised_XRD_different ratio,Ga/Fe=0.5
46.88247,257.06827,46.88247,0.00187,46.88247,0.04807
46.90215,259.23502,46.90215,0.00189,46.90215,0.04737
46.92183,261.6829,46.92183,0.0019,46.92183,0.0491
46.94151,264.94975,46.94151,0.00193,46.94151,0.0463
46.96119,270.34784,46.96119,0.00197,46.96119,0.04843
46.98087,279.19383,46.98087,0.00203,46.98087,0.04427
47.00055,292.55779,47.00055,0.00213,47.00055,0.04848
47.02023,311.09657,47.02023,0.00226,47.02023,0.04602
47.03991,333.23015,47.03991,0.00243,47.03991,0.04873
47.05959,359.83262,47.05959,0.00262,47.05959,0.04558
47.07927,392.79737,47.07927,0.00286,47.07927,0.04918
47.09895,434.60096,47.09895,0.00316,47.09895,0.05225
47.11863,488.36727,47.11863,0.00355,47.11863,0.05176
47.13831,557.28752,47.13831,0.00406,47.13831,0.05519
47.15798,645.90597,47.15798,0.0047,47.15799,0.05563
47.17766,761.6472,47.17766,0.00554,47.17767,0.06544
47.19734,916.33068,47.19734,0.00667,47.19735,0.07423
47.21702,1132.31226,47.21702,0.00824,47.21703,0.09605
47.2367,1453.03212,47.2367,0.01058,47.2367,0.11105
47.25638,1953.86235,47.25638,0.01422,47.25638,0.11376
47.27606,2750.50597,47.27606,0.02002,47.27606,0.10472
47.29574,3982.06048,47.29574,0.02899,47.29574,0.08859
47.31542,5751.29218,47.31542,0.04186,47.31542,0.0813
47.3351,7874.33872,47.3351,0.05732,47.3351,0.07965
47.35478,9388.02115,47.35478,0.06833,47.35478,0.08296
47.37446,9168.88641,47.37446,0.06674,47.37446,0.08688
47.39414,7721.10221,47.39414,0.0562,47.39414,0.08939
47.41382,6304.03965,47.41382,0.04589,47.41382,0.08138
47.4335,5590.36203,47.4335,0.04069,47.4335,0.08456
47.45318,5667.05278,47.45318,0.04125,47.45318,0.08448
47.47286,6098.7517,47.47286,0.04439,47.47286,0.07957
47.49254,6120.32896,47.49254,0.04455,47.49254,0.07476
47.51222,5609.87079,47.51222,0.04083,47.51222,0.07082
47.5319,5163.52723,47.5319,0.03758,47.5319,0.06356
47.55158,5208.91411,47.55158,0.03792,47.55158,0.06509
47.57126,5669.03679,47.57126,0.04126,47.57126,0.06671
47.59094,5844.7007,47.59094,0.04254,47.59094,0.06439
47.61062,5202.02854,47.61062,0.03787,47.61062,0.06142
47.6303,4185.7887,47.6303,0.03047,47.6303,0.05968
47.64998,3375.87365,47.64998,0.02457,47.64998,0.0556
47.66966,3005.9961,47.66966,0.02188,47.66966,0.0494
47.68934,3032.23471,47.68934,0.02207,47.68934,0.05237
47.70902,3125.62144,47.70902,0.02275,47.70902,0.04876
47.7287,2859.36732,47.7287,0.02081,47.7287,0.0485
47.74838,2269.13023,47.74838,0.01652,47.74838,0.04568
47.76806,1653.87477,47.76806,0.01204,47.76806,0.04729
47.78774,1172.66906,47.78774,0.00854,47.78774,0.04688
47.80741,846.73202,47.80741,0.00616,47.80742,0.04582
47.82709,640.39718,47.82709,0.00466,47.8271,0.04923
47.84677,510.37826,47.84677,0.00371,47.84678,0.04558
47.86645,424.78176,47.86645,0.00309,47.86646,0.04256
47.88613,364.52654,47.88613,0.00265,47.88613,0.04972
47.90581,319.25158,47.90581,0.00232,47.90581,0.04812
47.92549,283.48089,47.92549,0.00206,47.92549,0.04582
47.94517,254.24912,47.94517,0.00185,47.94517,0.04391
47.96485,229.84709,47.96485,0.00167,47.96485,0.04442
47.98453,209.20214,47.98453,0.00152,47.98453,0.04639
48.00421,191.58,48.00421,0.00139,48.00421,0.04757
48.02389,176.44152,48.02389,0.00128,48.02389,0.04429
48.04357,163.37215,48.04357,0.00119,48.04357,0.04444
48.06325,152.04485,48.06325,0.00111,48.06325,0.0452
48.08293,142.1987,48.08293,0.00104,48.08293,0.04222
48.10261,133.62482,48.10261,9.73E-04,48.10261,0.04501
48.12229,126.15631,48.12229,9.18E-04,48.12229,0.04959
48.14197,119.66057,48.14197,8.71E-04,48.14197,0.04506
48.16165,114.03348,48.16165,8.30E-04,48.16165,0.04455
48.18133,109.19492,48.18133,7.95E-04,48.18133,0.04494
48.20101,105.08576,48.20101,7.65E-04,48.20101,0.04615
48.22069,101.66586,48.22069,7.40E-04,48.22069,0.04395
48.24037,98.91344,48.24037,7.20E-04,48.24037,0.04538
48.26005,96.82569,48.26005,7.05E-04,48.26005,0.0491
48.27973,95.42123,48.27973,6.95E-04,48.27973,0.04752
48.29941,94.74474,48.29941,6.90E-04,48.29941,0.04656
48.31909,94.87469,48.31909,6.91E-04,48.31909,0.04471
48.33877,95.93461,48.33877,6.98E-04,48.33877,0.04099
48.35845,96.98921,48.35845,7.06E-04,48.35845,0.04478
48.37813,98.11086,48.37813,7.14E-04,48.37813,0.04703
48.39781,101.25708,48.39781,7.37E-04,48.39781,0.04772
48.41749,107.45256,48.41749,7.82E-04,48.41749,0.04445
48.43717,117.90039,48.43717,8.58E-04,48.43717,0.04377
48.45684,133.981,48.45684,9.75E-04,48.45685,0.04685
48.47652,155.07871,48.47652,0.00113,48.47653,0.04976
48.4962,183.8331,48.4962,0.00134,48.49621,0.04881
48.51588,227.69985,48.51588,0.00166,48.51589,0.04711
48.53556,297.69489,48.53556,0.00217,48.53556,0.05152
48.55524,407.47108,48.55524,0.00297,48.55524,0.04982
48.57492,570.85587,48.57492,0.00416,48.57492,0.04954
48.5946,790.99069,48.5946,0.00576,48.5946,0.04706
48.61428,1028.45404,48.61428,0.00749,48.61428,0.04727
48.63396,1169.0326,48.63396,0.00851,48.63396,0.04806
48.65364,1120.35242,48.65364,0.00815,48.65364,0.05091
48.67332,952.80171,48.67332,0.00694,48.67332,0.04829
48.693,790.31101,48.693,0.00575,48.693,0.04845
48.71268,699.21669,48.71268,0.00509,48.71268,0.04507
48.73236,686.75044,48.73236,0.005,48.73236,0.04617
48.75204,705.49691,48.75204,0.00514,48.75204,0.04535
48.77172,674.69193,48.77172,0.00491,48.77172,0.04404
48.7914,570.0351,48.7914,0.00415,48.7914,0.04605
48.81108,438.6977,48.81108,0.00319,48.81108,0.04626
48.83076,323.0227,48.83076,0.00235,48.83076,0.04796
48.85044,237.89064,48.85044,0.00173,48.85044,0.04866
48.87012,182.29111,48.87012,0.00133,48.87012,0.05072
48.8898,150.13058,48.8898,0.00109,48.8898,0.05034
48.90948,132.93595,48.90948,9.68E-04,48.90948,0.0471
48.92916,123.86986,48.92916,9.02E-04,48.92916,0.04295
48.94884,118.48168,48.94884,8.62E-04,48.94884,0.0447
48.96852,114.86975,48.96852,8.36E-04,48.96852,0.04426
48.9882,113.39085,48.9882,8.25E-04,48.9882,0.04648
49.00788,113.97846,49.00788,8.30E-04,49.00788,0.04388
49.02756,116.89624,49.02756,8.51E-04,49.02756,0.04553
49.04724,121.55047,49.04724,8.85E-04,49.04724,0.04778
49.06692,127.4042,49.06692,9.27E-04,49.06692,0.04925
49.0866,133.99754,49.0866,9.75E-04,49.0866,0.04489
49.10627,141.80122,49.10627,0.00103,49.10628,0.04749
49.12595,151.41169,49.12595,0.0011,49.12596,0.04806
49.14563,163.1182,49.14563,0.00119,49.14564,0.0518
49.16531,177.33132,49.16531,0.00129,49.16532,0.04835
49.18499,194.63243,49.18499,0.00142,49.185,0.05162
49.20467,215.84423,49.20467,0.00157,49.20467,0.04652
49.22435,242.12218,49.22435,0.00176,49.22435,0.04571
49.24403,275.05896,49.24403,0.002,49.24403,0.05069
49.26371,316.79695,49.26371,0.00231,49.26371,0.05734
49.28339,370.19999,49.28339,0.00269,49.28339,0.05477
49.30307,439.35102,49.30307,0.0032,49.30307,0.06286
49.32275,531.12165,49.32275,0.00387,49.32275,0.07415
49.34243,659.01366,49.34243,0.0048,49.34243,0.0795
49.36211,849.61795,49.36211,0.00618,49.36211,0.08641
49.38179,1148.73561,49.38179,0.00836,49.38179,0.08141
49.40147,1621.44503,49.40147,0.0118,49.40147,0.07289
49.42115,2342.16238,49.42115,0.01705,49.42115,0.06748
49.44083,3360.75927,49.44083,0.02446,49.44083,0.06359
49.46051,4573.30661,49.46051,0.03329,49.46051,0.06859
49.48019,5470.45529,49.48019,0.03982,49.48019,0.06369
49.49987,5415.385,49.49987,0.03942,49.49987,0.06446
49.51955,4603.02772,49.51955,0.0335,49.51955,0.0709
49.53923,3725.03331,49.53923,0.02711,49.53923,0.06257
49.55891,3197.79452,49.55891,0.02328,49.55891,0.06322
49.57859,3119.61075,49.57859,0.02271,49.57859,0.06971
49.59827,3330.94461,49.59827,0.02425,49.59827,0.08171
49.61795,3422.24801,49.61795,0.02491,49.61795,0.09355
49.63763,3107.52999,49.63763,0.02262,49.63763,0.09566
49.65731,2584.93219,49.65731,0.01882,49.65731,0.0881
49.67699,2167.08054,49.67699,0.01577,49.67699,0.07795
49.69667,2044.15587,49.69667,0.01488,49.69667,0.06839
49.71635,2333.89011,49.71635,0.01699,49.71635,0.06477
49.73603,3116.5222,49.73603,0.02268,49.73603,0.06097
49.75571,4319.72866,49.75571,0.03144,49.75571,0.07203
49.77538,5237.52035,49.77538,0.03812,49.77539,0.0709
49.79506,4847.31638,49.79506,0.03528,49.79507,0.06687
49.81474,3644.23572,49.81474,0.02653,49.81475,0.05594
49.83442,2624.26768,49.83442,0.0191,49.83443,0.05432
49.8541,2161.79377,49.8541,0.01574,49.8541,0.04892
49.87378,2251.12966,49.87378,0.01639,49.87378,0.04664
49.89346,2666.44583,49.89346,0.01941,49.89346,0.04628
49.91314,2835.38742,49.91314,0.02064,49.91314,0.04298
49.93282,2358.56987,49.93282,0.01717,49.93282,0.04532
49.9525,1640.56733,49.9525,0.01194,49.9525,0.04385
49.97218,1060.83035,49.97218,0.00772,49.97218,0.04747
49.99186,696.88807,49.99186,0.00507,49.99186,0.05057
50.01154,494.26779,50.01154,0.0036,50.01154,0.04346
50.03122,381.69923,50.03122,0.00278,50.03122,0.04845
50.0509,313.36184,50.0509,0.00228,50.0509,0.04772
50.07058,266.98404,50.07058,0.00194,50.07058,0.04623
50.09026,232.59815,50.09026,0.00169,50.09026,0.043
50.10994,205.67469,50.10994,0.0015,50.10994,0.04568
50.12962,183.95628,50.12962,0.00134,50.12962,0.04589
50.1493,166.15949,50.1493,0.00121,50.1493,0.04855
50.16898,151.44287,50.16898,0.0011,50.16898,0.04845
50.18866,139.19356,50.18866,0.00101,50.18866,0.04034
50.20834,128.94317,50.20834,9.39E-04,50.20834,0.04811
50.22802,120.32987,50.22802,8.76E-04,50.22802,0.04282
50.2477,113.07481,50.2477,8.23E-04,50.2477,0.04819
50.26738,106.96376,50.26738,7.79E-04,50.26738,0.04599
50.28706,101.83238,50.28706,7.41E-04,50.28706,0.04523
50.30674,97.55487,50.30674,7.10E-04,50.30674,0.04812
50.32642,94.03561,50.32642,6.84E-04,50.32642,0.04558
50.3461,91.20315,50.3461,6.64E-04,50.3461,0.04732
50.36578,89.00605,50.36578,6.48E-04,50.36578,0.04923
50.38546,87.41002,50.38546,6.36E-04,50.38546,0.0461
50.40514,86.39625,50.40514,6.29E-04,50.40514,0.04772
50.42481,85.96059,50.42481,6.26E-04,50.42482,0.04796
50.44449,86.11357,50.44449,6.27E-04,50.4445,0.04641
50.46417,86.88132,50.46417,6.32E-04,50.46418,0.04837
50.48385,88.30745,50.48385,6.43E-04,50.48386,0.04393
50.50353,90.3188,50.50353,6.57E-04,50.50353,0.0499
50.52321,92.02672,50.52321,6.70E-04,50.52321,0.04349
50.54289,93.85739,50.54289,6.83E-04,50.54289,0.04742
50.56257,96.58541,50.56257,7.03E-04,50.56257,0.04352
50.58225,101.04929,50.58225,7.36E-04,50.58225,0.0482
50.60193,108.17888,50.60193,7.87E-04,50.60193,0.04708
50.62161,117.45657,50.62161,8.55E-04,50.62161,0.04533
50.64129,128.01819,50.64129,9.32E-04,50.64129,0.04563
50.66097,141.39302,50.66097,0.00103,50.66097,0.04767
50.68065,160.13889,50.68065,0.00117,50.68065,0.0524
50.70033,187.06852,50.70033,0.00136,50.70033,0.0541
50.72001,223.57025,50.72001,0.00163,50.72001,0.05465
50.73969,273.48824,50.73969,0.00199,50.73969,0.05964
50.75937,344.08435,50.75937,0.0025,50.75937,0.05981
50.77905,451.44505,50.77905,0.00329,50.77905,0.06658
50.79873,623.87999,50.79873,0.00454,50.79873,0.06276
50.81841,900.70883,50.81841,0.00656,50.81841,0.05728
50.83809,1324.75291,50.83809,0.00964,50.83809,0.05313
50.85777,1918.28174,50.85777,0.01396,50.85777,0.05614
50.87745,2600.18614,50.87745,0.01893,50.87745,0.05654
50.89713,3046.55483,50.89713,0.02218,50.89713,0.05876
50.91681,2924.22155,50.91681,0.02129,50.91681,0.05586
50.93649,2412.44845,50.93649,0.01756,50.93649,0.05434
50.95617,1902.55987,50.95617,0.01385,50.95617,0.05423
50.97585,1605.23087,50.97585,0.01168,50.97585,0.05362
50.99553,1561.90532,50.99553,0.01137,50.99553,0.04897
51.01521,1682.52171,51.01521,0.01225,51.01521,0.04662
51.03489,1738.0204,51.03489,0.01265,51.03489,0.04494
51.05457,1542.70818,51.05457,0.01123,51.05457,0.05072
51.07424,1186.63203,51.07424,0.00864,51.07425,0.04497
51.09392,836.78358,51.09392,0.00609,51.09393,0.04758
51.1136,569.4378,51.1136,0.00414,51.11361,0.04342
51.13328,392.12104,51.13328,0.00285,51.13329,0.04824
51.15296,283.36032,51.15296,0.00206,51.15297,0.04641
51.17264,217.54596,51.17264,0.00158,51.17264,0.04465
51.19232,175.92085,51.19232,0.00128,51.19232,0.0491
51.212,147.57552,51.212,0.00107,51.212,0.04561
51.23168,126.83006,51.23168,9.23E-04,51.23168,0.04959
51.25136,110.79886,51.25136,8.06E-04,51.25136,0.04641
51.27104,97.96572,51.27104,7.13E-04,51.27104,0.0437
51.29072,87.48069,51.29072,6.37E-04,51.29072,0.04814
51.3104,78.82758,51.3104,5.74E-04,51.3104,0.04731
51.33008,71.66551,51.33008,5.22E-04,51.33008,0.04419
51.34976,65.75405,51.34976,4.79E-04,51.34976,0.04726
51.36944,60.91951,51.36944,4.43E-04,51.36944,0.04643
51.38912,57.04087,51.38912,4.15E-04,51.38912,0.0477
51.4088,54.04403,51.4088,3.93E-04,51.4088,0.04933
51.42848,51.89964,51.42848,3.78E-04,51.42848,0.04602
51.44816,50.6244,51.44816,3.68E-04,51.44816,0.04628
51.46784,50.29409,51.46784,3.66E-04,51.46784,0.04692
51.48752,51.09225,51.48752,3.72E-04,51.48752,0.04734
51.5072,53.43491,51.5072,3.89E-04,51.5072,0.04778
51.52688,58.1919,51.52688,4.24E-04,51.52688,0.04858
51.54656,66.92383,51.54656,4.87E-04,51.54656,0.04582
51.56624,81.93485,51.56624,5.96E-04,51.56624,0.049
51.58592,105.97602,51.58592,7.71E-04,51.58592,0.04646
51.6056,141.37374,51.6056,0.00103,51.6056,0.04772
51.62528,187.07665,51.62528,0.00136,51.62528,0.04835
51.64496,230.69017,51.64496,0.00168,51.64496,0.04341
51.66464,246.05797,51.66464,0.00179,51.66464,0.04869
51.68432,223.29143,51.68432,0.00163,51.68432,0.047
51.704,184.21374,51.704,0.00134,51.704,0.04259
51.72367,151.54666,51.72367,0.0011,51.72368,0.0439
51.74335,135.197,51.74335,9.84E-04,51.74336,0.04492
51.76303,135.20512,51.76303,9.84E-04,51.76304,0.04132
51.78271,142.41475,51.78271,0.00104,51.78272,0.04233
51.80239,140.30705,51.80239,0.00102,51.8024,0.0507
51.82207,121.39437,51.82207,8.84E-04,51.82207,0.04489
51.84175,94.67749,51.84175,6.89E-04,51.84175,0.04289
51.86143,69.99019,51.86143,5.09E-04,51.86143,0.04724
51.88111,51.27315,51.88111,3.73E-04,51.88111,0.0484
51.90079,38.63807,51.90079,2.81E-04,51.90079,0.0485
51.92047,30.14286,51.92047,2.19E-04,51.92047,0.04408
51.94015,23.95835,51.94015,1.74E-04,51.94015,0.04793
51.95983,19.21347,51.95983,1.40E-04,51.95983,0.04755
51.97951,15.53374,51.97951,1.13E-04,51.97951,0.04372
51.99919,12.88478,51.99919,9.38E-05,51.99919,0.04564
52.01887,11.34408,52.01887,8.26E-05,52.01887,0.04742
52.03855,10.23236,52.03855,7.45E-05,52.03855,0.04819
52.05823,9.03006,52.05823,6.57E-05,52.05823,0.04228
52.07791,7.67408,52.07791,5.59E-05,52.07791,0.04569
52.09759,6.31767,52.09759,4.60E-05,52.09759,0.04972
52.11727,5.12122,52.11727,3.73E-05,52.11727,0.0452
52.13695,4.2494,52.13695,3.09E-05,52.13695,0.04398
52.15663,3.80738,52.15663,2.77E-05,52.15663,0.04799
52.17631,3.48675,52.17631,2.54E-05,52.17631,0.05038
52.19599,5.46919,52.19599,3.98E-05,52.19599,0.04563
52.21567,10.83739,52.21567,7.89E-05,52.21567,0.04523
52.23535,18.37567,52.23535,1.34E-04,52.23535,0.04832
52.25503,26.26892,52.25503,1.91E-04,52.25503,0.04819
52.27471,33.17598,52.27471,2.41E-04,52.27471,0.0436
52.29439,37.42493,52.29439,2.72E-04,52.29439,0.04754
52.31407,41.15162,52.31407,3.00E-04,52.31407,0.04271
52.33375,45.40814,52.33375,3.31E-04,52.33375,0.04672
52.35343,52.09605,52.35343,3.79E-04,52.35343,0.04692
52.37311,61.36802,52.37311,4.47E-04,52.37311,0.0494
52.39278,71.96187,52.39278,5.24E-04,52.39279,0.04515
52.41246,82.12673,52.41246,5.98E-04,52.41247,0.0461
52.43214,89.64746,52.43214,6.53E-04,52.43215,0.04563
52.45182,95.03575,52.45182,6.92E-04,52.45183,0.04626
52.4715,100.48686,52.4715,7.31E-04,52.47151,0.04639
52.49118,106.33562,52.49118,7.74E-04,52.49118,0.04736
52.51086,113.1823,52.51086,8.24E-04,52.51086,0.04713
52.53054,120.96006,52.53054,8.80E-04,52.53054,0.04791
52.55022,129.19062,52.55022,9.40E-04,52.55022,0.04801
52.5699,137.32171,52.5699,1.00E-03,52.5699,0.046
52.58958,144.99715,52.58958,0.00106,52.58958,0.0491
52.60926,153.13231,52.60926,0.00111,52.60926,0.04749
52.62894,162.00128,52.62894,0.00118,52.62894,0.04966
52.64862,171.69553,52.64862,0.00125,52.64862,0.04457
52.6683,182.32166,52.6683,0.00133,52.6683,0.04696
52.68798,194.00459,52.68798,0.00141,52.68798,0.04461
52.70766,206.89116,52.70766,0.00151,52.70766,0.04758
52.72734,221.12165,52.72734,0.00161,52.72734,0.05018
52.74702,236.8979,52.74702,0.00172,52.74702,0.0461
52.7667,254.49351,52.7667,0.00185,52.7667,0.0486
52.78638,274.23507,52.78638,0.002,52.78638,0.05294
52.80606,296.51682,52.80606,0.00216,52.80606,0.04848
52.82574,321.8192,52.82574,0.00234,52.82574,0.04866
52.84542,350.68652,52.84542,0.00255,52.84542,0.05165
52.8651,383.81068,52.8651,0.00279,52.8651,0.05251
52.88478,422.13628,52.88478,0.00307,52.88478,0.05362
52.90446,466.93746,52.90446,0.0034,52.90446,0.05517
52.92414,519.94745,52.92414,0.00378,52.92414,0.0555
52.94382,583.5677,52.94382,0.00425,52.94382,0.0577
52.9635,661.15022,52.9635,0.00481,52.9635,0.06212
52.98318,757.36667,52.98318,0.00551,52.98318,0.06712
53.00286,878.98459,53.00286,0.0064,53.00286,0.07365
53.02254,1036.88996,53.02254,0.00755,53.02254,0.07648
53.04221,1251.12398,53.04221,0.00911,53.04222,0.08588
53.06189,1559.48071,53.06189,0.01135,53.0619,0.09822
53.08157,2025.26399,53.08157,0.01474,53.08158,0.12914
53.10125,2738.55798,53.10125,0.01993,53.10126,0.1538
53.12093,3800.64276,53.12093,0.02766,53.12094,0.16172
53.14061,5212.31353,53.14061,0.03794,53.14061,0.13809
53.16029,6679.65944,53.16029,0.04862,53.16029,0.12226
53.17997,8136.80044,53.17997,0.05923,53.17997,0.12508
53.19965,10160.08929,53.19965,0.07395,53.19965,0.13838
53.21933,12855.34248,53.21933,0.09357,53.21933,0.17433
53.23901,14935.17563,53.23901,0.10871,53.23901,0.18342
53.25869,14821.53921,53.25869,0.10788,53.25869,0.17327
53.27837,13327.75195,53.27837,0.09701,53.27837,0.14101
53.29805,12190.34489,53.29805,0.08873,53.29805,0.11141
53.31773,12314.59215,53.31773,0.08964,53.31773,0.09723
53.33741,14156.85556,53.33741,0.10305,53.33741,0.09222
53.35709,17330.76047,53.35709,0.12615,53.35709,0.09484
53.37677,19827.47612,53.37677,0.14432,53.37677,0.09499
53.39645,19456.69986,53.39645,0.14162,53.39645,0.09295
53.41613,16568.56416,53.41613,0.1206,53.41613,0.0765
53.43581,12940.19988,53.43581,0.09419,53.43581,0.0662
53.45549,10051.54042,53.45549,0.07316,53.45549,0.06154
53.47517,8521.05741,53.47517,0.06202,53.47517,0.05565
53.49485,8200.8088,53.49485,0.05969,53.49485,0.05382
53.51453,8299.35514,53.51453,0.06041,53.51453,0.05366
53.53421,7883.78819,53.53421,0.05739,53.53421,0.04943
53.55389,6794.92872,53.55389,0.04946,53.55389,0.05251
53.57357,5342.38976,53.57357,0.03889,53.57357,0.04842
53.59325,3931.17711,53.59325,0.02861,53.59325,0.04796
53.61293,2819.90383,53.61293,0.02053,53.61293,0.05211
53.63261,2044.34325,53.63261,0.01488,53.63261,0.04976
53.65229,1536.00093,53.65229,0.01118,53.65229,0.04817
53.67197,1208.82371,53.67197,0.0088,53.67197,0.04651
53.69164,993.0745,53.69164,0.00723,53.69165,0.04541
53.71132,842.74394,53.71132,0.00613,53.71133,0.04656
53.731,731.18661,53.731,0.00532,53.73101,0.04817
53.75068,643.95553,53.75068,0.00469,53.75069,0.04949
53.77036,573.22156,53.77036,0.00417,53.77037,0.04776
53.79004,514.5063,53.79004,0.00375,53.79004,0.05199
53.80972,465.02717,53.80972,0.00338,53.80972,0.04997
53.8294,422.90524,53.8294,0.00308,53.8294,0.04917
53.84908,386.78264,53.84908,0.00282,53.84908,0.04636
53.86876,355.62933,53.86876,0.00259,53.86876,0.04582
53.88844,328.63994,53.88844,0.00239,53.88844,0.04582
53.90812,305.17479,53.90812,0.00222,53.90812,0.05171
53.9278,284.723,53.9278,0.00207,53.9278,0.04667
53.94748,266.87731,53.94748,0.00194,53.94748,0.04977
53.96716,251.31561,53.96716,0.00183,53.96716,0.04582
53.98684,237.78737,53.98684,0.00173,53.98684,0.04871
54.00652,226.10427,54.00652,0.00165,54.00652,0.04316
54.0262,215.91941,54.0262,0.00157,54.0262,0.04868
54.04588,206.60333,54.04588,0.0015,54.04588,0.04868
54.06556,198.55745,54.06556,0.00145,54.06556,0.04936
54.08524,192.33561,54.08524,0.0014,54.08524,0.04478
54.10492,188.59688,54.10492,0.00137,54.10492,0.0524
54.1246,187.70147,54.1246,0.00137,54.1246,0.05062
54.14428,189.34413,54.14428,0.00138,54.14428,0.04889
54.16396,194.03458,54.16396,0.00141,54.16396,0.05274
54.18364,202.40509,54.18364,0.00147,54.18364,0.05667
54.20332,216.28705,54.20332,0.00157,54.20332,0.05806
54.223,237.17515,54.223,0.00173,54.223,0.06067
54.24268,272.88064,54.24268,0.00199,54.24268,0.06208
54.26236,336.9003,54.26236,0.00245,54.26236,0.06439
54.28204,445.86955,54.28204,0.00325,54.28204,0.06412
54.30172,616.0314,54.30172,0.00448,54.30172,0.06865
54.3214,843.14828,54.3214,0.00614,54.3214,0.0705
54.34107,1060.95553,54.34107,0.00772,54.34108,0.06725
54.36075,1167.41966,54.36075,0.0085,54.36076,0.07123
54.38043,1160.54207,54.38043,0.00845,54.38044,0.0625
54.40011,1081.51359,54.40011,0.00787,54.40012,0.05912
54.41979,940.62988,54.41979,0.00685,54.4198,0.05615
54.43947,799.3808,54.43947,0.00582,54.43948,0.05454
54.45915,722.36543,54.45915,0.00526,54.45915,0.05661
54.47883,708.78592,54.47883,0.00516,54.47883,0.05584
54.49851,702.60886,54.49851,0.00511,54.49851,0.05454
54.51819,662.94875,54.51819,0.00483,54.51819,0.05494
54.53787,597.50095,54.53787,0.00435,54.53787,0.04571
54.55755,501.86244,54.55755,0.00365,54.55755,0.0486
54.57723,384.98829,54.57723,0.0028,54.57723,0.04812
54.59691,277.89403,54.59691,0.00202,54.59691,0.04962
54.61659,196.81701,54.61659,0.00143,54.61659,0.0404
54.63627,141.75644,54.63627,0.00103,54.63627,0.04848
54.65595,106.66833,54.65595,7.76E-04,54.65595,0.04414
54.67563,84.56558,54.67563,6.16E-04,54.67563,0.04718
54.69531,70.24359,54.69531,5.11E-04,54.69531,0.04745
54.71499,60.67336,54.71499,4.42E-04,54.71499,0.05196
54.73467,53.97161,54.73467,3.93E-04,54.73467,0.04914
54.75435,48.83887,54.75435,3.55E-04,54.75435,0.04615
54.77403,44.79962,54.77403,3.26E-04,54.77403,0.04492
54.79371,41.58215,54.79371,3.03E-04,54.79371,0.04832
54.81339,39.01591,54.81339,2.84E-04,54.81339,0.0482
54.83307,36.98485,54.83307,2.69E-04,54.83307,0.04778
54.85275,35.4051,54.85275,2.58E-04,54.85275,0.04272
54.87243,34.21416,54.87243,2.49E-04,54.87243,0.04701
54.89211,33.36522,54.89211,2.43E-04,54.89211,0.04512
54.91179,32.82409,54.91179,2.39E-04,54.91179,0.05228
54.93147,32.5672,54.93147,2.37E-04,54.93147,0.04915
54.95115,32.58034,54.95115,2.37E-04,54.95115,0.04729
54.97083,32.85794,54.97083,2.39E-04,54.97083,0.04865
54.9905,33.40289,54.9905,2.43E-04,54.99051,0.0453
55.01018,34.22701,55.01018,2.49E-04,55.01019,0.05317
55.02986,35.35227,55.02986,2.57E-04,55.02987,0.04964
55.04954,36.84719,55.04954,2.68E-04,55.04955,0.04886
55.06922,38.7754,55.06922,2.82E-04,55.06923,0.04923
55.0889,41.18114,55.0889,3.00E-04,55.08891,0.04879
55.10858,44.13013,55.10858,3.21E-04,55.10858,0.04884
55.12826,47.71585,55.12826,3.47E-04,55.12826,0.04597
55.14794,52.07489,55.14794,3.79E-04,55.14794,0.04509
55.16762,57.44066,55.16762,4.18E-04,55.16762,0.05003
55.1873,64.2742,55.1873,4.68E-04,55.1873,0.04861
55.20698,73.36306,55.20698,5.34E-04,55.20698,0.04785
55.22666,86.01508,55.22666,6.26E-04,55.22666,0.04876
55.24634,104.20618,55.24634,7.59E-04,55.24634,0.04962
55.26602,130.47593,55.26602,9.50E-04,55.26602,0.05021
55.2857,167.49756,55.2857,0.00122,55.2857,0.04951
55.30538,217.16492,55.30538,0.00158,55.30538,0.05287
55.32506,277.40812,55.32506,0.00202,55.32506,0.05232
55.34474,335.75112,55.34474,0.00244,55.34474,0.05005
55.36442,369.58155,55.36442,0.00269,55.36442,0.05684
55.3841,370.55847,55.3841,0.0027,55.3841,0.05457
55.40378,358.84832,55.40378,0.00261,55.40378,0.05511
55.42346,360.85401,55.42346,0.00263,55.42346,0.06314
55.44314,396.52954,55.44314,0.00289,55.44314,0.06105
55.46282,481.88464,55.46282,0.00351,55.46282,0.0609
55.4825,629.58845,55.4825,0.00458,55.4825,0.05966
55.50218,845.1354,55.50218,0.00615,55.50218,0.0587
55.52186,1125.33142,55.52186,0.00819,55.52186,0.05501
55.54154,1448.72375,55.54154,0.01055,55.54154,0.05945
55.56122,1723.07219,55.56122,0.01254,55.56122,0.0517
55.5809,1784.43615,55.5809,0.01299,55.5809,0.05663
55.60058,1593.49417,55.60058,0.0116,55.60058,0.05875
55.62026,1298.97107,55.62026,0.00946,55.62026,0.05429
55.63994,1047.86981,55.63994,0.00763,55.63994,0.05449
55.65961,908.11667,55.65961,0.00661,55.65962,0.04773
55.67929,888.01234,55.67929,0.00646,55.6793,0.04607
55.69897,947.0484,55.69897,0.00689,55.69898,0.04964
55.71865,991.56635,55.71865,0.00722,55.71866,0.05064
55.73833,927.57098,55.73833,0.00675,55.73834,0.05046
